index,file_name,cat,split,link
253,307_web_01_jpg.rf.e24c5b47f2d65fa31b4bfc95f418ba77.jpg,PVweb,train,https://group.intesasanpaolo.com/content/dam/portalgroup/nuove-immagini/grattacielo-intesa-sanpaolo/06-grattacielo-renzo-piano/01cover_750x1120-min.png.transform/resize-540/img.jpg
254,229_web_03_jpg.rf.2ce1709fde1698a67b6005fd9c5c22c8.jpg,PVweb,train,https://www.mfw-architekten.ch/fileadmin/_processed_/f/0/csm_PGP_Solarhaus_Ebneter_Aussen-7_4b67fbe04c.jpg
255,269_web_99_jpg.rf.a34f641ca112ff6b5035c1fc6d2632b3.jpg,PVweb,train,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ4cUEx-qZsY0J3yRLuuilnvtWu1caV3BJYOEmDFpZtQqQ2Ufpt
256,353_web_01_jpg.rf.be07601d90a07b973870488d31944e11.jpg,PVweb,train,https://www.ahi.ch/app/uploads/2020/10/200415_Effretikon_EBZ-Erweiterung_2680_web-1800x1350.jpg
257,6174_302034566_302nopv_jpg.rf.69aad2558b0fd2c0e7728e8df169e6cc.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.40979243521893%2C8.544834276275934&heading=183.91088692058426&fov=120&pitch=49.38775488162055&radius=50&source=outdoor&return_error_code=true&size=1080x1080
258,40_jpg.rf.d7784c447872e14525d1708ddc4df218.jpg,noPVweb,train,
259,297_gsv_00_jpg.rf.cf7fd10a64b7eb2612a9814a5983abcd.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=52.3363798%2C4.8617048&heading=7.59&fov=74.4&pitch=24.79&return_error_code=true&size=640x640
260,339_149224_161nopv_jpg.rf.26c234a9fcb1f604bcc3d103bbdfba48.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.3751508948409%2C8.529795828930945&heading=244.161150723778&fov=120&pitch=28.571467528081232&radius=50&source=outdoor&return_error_code=true&size=1080x1080
261,61_142095_306nopv_jpg.rf.5a8d131e6b443acbb3bd890ca57243e8.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.33484940806795%2C8.533491821121142&heading=241.7892468465481&fov=120&pitch=16.73724995585625&radius=50&source=outdoor&return_error_code=true&size=1080x1080
262,287_web_01_jpg.rf.e2fb10d11e16c8702a7ec4e6c9bb4d4b.jpg,PVweb,train,https://www.cfmoller.com/img/Nya-Kronan-wins-Building-of-the-Year-2022-award-C-F-Moeller--img-11322-w1803-h1821.jpg
263,132_gsv_00_jpg.rf.26dd2012e099f791091ff13ac66ada35.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=51.5012706%2C5.3909041&heading=5.04&fov=47.8&pitch=11.14&return_error_code=true&size=640x640
264,242_146340_121nopv_jpg.rf.1ea2213f1ccf7bf808511eeb3017e6bc.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.36127419466042%2C8.502459967826143&heading=304.00688305774224&fov=120&pitch=16.939897036682222&radius=50&source=outdoor&return_error_code=true&size=1080x1080
265,4176_302019436_206nopv_jpg.rf.65458e2c54cf20044b65b65bf5385db8.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.378966432445%2C8.483276613580513&heading=282.15954224338407&fov=120&pitch=4.366109863759072&radius=50&source=outdoor&return_error_code=true&size=1080x1080
266,58_jpg.rf.2dadd842d6588527c86fb799ca85c32a.jpg,noPVweb,train,
267,214_web_00_jpg.rf.9d7292cb047fc2139434eda0c9f8e855.jpg,PVweb,train,https://sika.scene7.com/is/image/sika/glo-reference-BIPV-building-integrated-crystalline?fit=crop%2C1&wid=480&hei=360&fmt=
268,348_web_01_jpg.rf.3f1263093011fd1b0d00f8ad15e8ca6e.jpg,PVweb,train,https://clevergie.ch/wp-content/uploads/2023/06/Pfadihus-Einsiedeln-1.jpg
269,8483_302065407_364nopv_jpg.rf.f419f819321a7df6350c8b8953f2ceeb.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.40696409103742%2C8.557504656225339&heading=272.6288709642214&fov=120&pitch=15.97885115985522&radius=50&source=outdoor&return_error_code=true&size=1080x1080
270,6354_302046263_315nopv_jpg.rf.812b7942cc1063d93482ae17d47ef68a.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.33900433218478%2C8.528755970754307&heading=90.48618975362993&fov=120&pitch=-3.588144128115194&radius=50&source=outdoor&return_error_code=true&size=1080x1080
271,315_148590_150nopv_jpg.rf.564e98d26e9f22ec5524283814857f2b.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37853463913141%2C8.526922805895811&heading=224.1966919288327&fov=120&pitch=31.624317407876294&radius=50&source=outdoor&return_error_code=true&size=1080x1080
272,22_141045_098nopv_jpg.rf.2f2d75d40103db66f0cb09eaeefc0206.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.34971442898748%2C8.532335385665895&heading=79.22276989065841&fov=120&pitch=3.2516591611076566&radius=50&source=outdoor&return_error_code=true&size=1080x1080
273,362_web_02_jpg.rf.f4023161559b57b1bc13793cc566eaec.jpg,PVweb,train,https://bamboocell.ch/wp-content/uploads/2018/12/Neubau_Uttwil_30-1030x687.jpg
274,265_web_05_jpg.rf.e1d9a71b0d8e0f5a949f976391cf3bbd.jpg,PVweb,train,"https://static.wixstatic.com/media/d07a5e_360445655d984b5d9b8972af20a5617c~mv2.jpg/v1/fill/w_680,h_863,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/South%20Facade%2C%20%C2%A9MOR%20Studio_edited_edited_edited.jpg"
275,307_gsv_00_jpg.rf.e367216e712ffd895744301f3ae91990.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=45.0682936%2C7.6628663&heading=351.71&fov=60.0&pitch=30.01&return_error_code=true&size=640x640
276,128_web_01_jpg.rf.71efef6d9da3283c96fdfdf7384bfc20.jpg,PVweb,train,https://bipvnederland.nl/wp-content/uploads/ninja-forms/3/DSC5533.jpg
277,310_148452_148nopv_jpg.rf.109447d62a691d6047b63bc5a95e3d8a.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37326780613198%2C8.528265694210676&heading=114.86246417435106&fov=120&pitch=26.768469574912917&radius=50&source=outdoor&return_error_code=true&size=1080x1080
278,2022_174107_020nopv_jpg.rf.eec83883d1256b4bf1f168f437f31730.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.40386570527177%2C8.558289557387887&heading=168.090360557332&fov=120&pitch=7.816345289956318&radius=50&source=outdoor&return_error_code=true&size=1080x1080
279,033_web_01_jpg.rf.15d8892318f60e07e88c16f8701a151f.jpg,PVweb,train,https://www.cfmoller.com/imgintra/Low-energy-office-building-for-the-Municipality-of-Aarhus-C-F-Moeller-img-27896-w500-h746-tD.jpg
280,216_web_01_jpg.rf.b5fe24efbcd44da50eeba029f9adcd8a.jpg,PVweb,train,https://solarchitecture.ch/wp-content/uploads/2021/05/2_Main-picture.jpg
281,47_jpg.rf.7129af5e4c525502fc0141316d6add24.jpg,noPVweb,train,
282,077_web_01_jpg.rf.fa93003ff9387e2d1828c4c043d20177.jpg,PVweb,train,https://www.energie-experten.org/fileadmin/_processed_/e/5/csm_Tuebingen_72072_PV-Anlage_Paul_Horn_Arena_Foto_01Stadtwerke_Tuebingen_8f380c60b0.jpg
283,4364_302020051_241nopv_jpg.rf.b213a884e84e0b4066e67fc5532ab1e8.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.39752238508497%2C8.501996515400759&heading=284.40540023306704&fov=120&pitch=4.220613117260396&radius=50&source=outdoor&return_error_code=true&size=1080x1080
284,256_gsv_00_jpg.rf.f0dcecee6611f965289585b006cb7a12.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.0419535%2C9.4343853&heading=12.71&fov=48.0&pitch=4.53&return_error_code=true&size=640x640
285,269_web_02_jpg.rf.a5b8d01a514b5449bae9944975d4f65a.jpg,PVweb,train,https://production.solarmarkt.ch/solarmarkt/referenzen/fassade-schwarz-buochs/1811/image-thumb__1811__format_16to9/lindenstr.4-buochs_dsc1498_web_srgb.fc2855d2.jpg
286,272_gsv_00_jpg.rf.465d2ddcfe8d822b1e070e67fff07110.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=45.8463919%2C8.9328716&heading=329.8&fov=90.0&pitch=12.01&return_error_code=true&size=640x640
287,320_web_03_jpg.rf.93e10199e60bf43235ab8773bc0934f0.jpg,PVweb,train,https://www.gebaeudetechnik-news.ch/wp-content/uploads/2022/06/Fassade-mit-Photovoltaikmodulen.-Foto-Beat-Buehler_w.jpg
288,071_gsv_00_jpg.rf.14c7298455e5930821043ac11fdbc93f.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=51.3881171%2C10.1288891&heading=39.99&fov=22.8&pitch=6.87&return_error_code=true&size=640x640
289,6194_302034604_303nopv_jpg.rf.9911d5917e1b6492211eac87aecddcaa.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.36254896560683%2C8.550307475306962&heading=247.77677397418694&fov=120&pitch=36.890507848465575&radius=50&source=outdoor&return_error_code=true&size=1080x1080
290,249_web_01_jpg.rf.31565572ff5b06daa22e4716d1136733.jpg,PVweb,train,https://solarchitecture.ch/wp-content/uploads/2023/10/before-the-retrofit_2020-1000x750.jpg
291,2175_2369127_063nopv_jpg.rf.b6e669a1957849aa8e9291ce04c1cb86.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.40987239641507%2C8.54345024079972&heading=14.200920898734068&fov=120&pitch=45.403950750085855&radius=50&source=outdoor&return_error_code=true&size=1080x1080
292,478_154156_274nopv_jpg.rf.ee4a7d50913d2f47326778ee36a175dd.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.38507548587349%2C8.552203578247935&heading=52.01422521591552&fov=120&pitch=13.792084159691193&radius=50&source=outdoor&return_error_code=true&size=1080x1080
293,169_web_00_jpg.rf.cf64685794d1d3c76fa03e3e85fe7989.jpg,PVweb,train,https://aiawebs3.s3.eu-west-1.amazonaws.com/wp-content/uploads/composite-1-1.jpg
294,113_jpg.rf.2bdc826d8e58157115dd814059fa58ea.jpg,noPVweb,train,
295,92_jpg.rf.33b38624abac3b364ab2a632983a2a8e.jpg,noPVweb,train,
296,318_gsv_00_jpg.rf.e161d56ff08889dd51b4b6a8cccf0d1f.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=50.818623%2C8.7728832&heading=18.31&fov=75.0&pitch=15.59&return_error_code=true&size=640x640
297,6098_302034254_293nopv_jpg.rf.906632d5cd845487da75e5d48b5cccc4.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.38440851300256%2C8.484326111998284&heading=216.37623348274167&fov=120&pitch=24.786945778854115&radius=50&source=outdoor&return_error_code=true&size=1080x1080
298,349_web_03_jpg.rf.39fa3e1796f62956af599d37a2d7b590.jpg,PVweb,train,https://haelg.ch/app/uploads/2025/01/regiobank-solothurn-haelg-group_2400x2400.jpg
299,351_web_01_jpg.rf.eaa675cf04f246685b7700b9f75b97a1.jpg,PVweb,train,https://www.sks-architekten.ch/wp-content/uploads/ueberbauung-soley-sks-architekten-bern-10a.jpg
300,394_web_02_jpg.rf.1f95a1c185c15e945d9148220f0ee330.jpg,PVweb,train,https://onyxsolar.es/component/ajax/?p=image&src=%7B%22file%22%3A%22images%2F5.projects%2F110.westmead_car_park_australia%2Fwestmead-car-park-facade-onyx-solar-pv-glass-photovoltaics-bipv9.jpg%22%2C%22type%22%3A%22webp%2C85%22%2C%22thumbnail%22%3A%221024%2C576%2C%22%7D&hash=66fd1a59
301,037_web_00_jpg.rf.3d07a6b34a0a8ca38ff4b4cee6aa798d.jpg,PVweb,train,https://integratedpv.eurac.edu/sites/default/files/casi-studio/field_image/Student%20Housing%20BIPV%20fa%C3%A7ade.jpg?itok=AI1f1lmi
302,349_web_01_jpg.rf.61c53dbe1ff95f89454b2981ab34089e.jpg,PVweb,train,https://www.gsj-architekten.ch/userfiles/modulesext_projects_Project/6155676c5556e/210921_617_svg-pano_h_big_2x.jpg?t=0_0_3000_2848
303,011_web_00_jpg.rf.ed212c5539bc10dbb2f74003985ac94d.jpg,PVweb,train,https://www.bipv.ch/images/esempi/sportivo/Kriegerhornbahn/kriegerhornbahn_1.png
304,36_jpg.rf.abd976d79dab0fb9d110c13417c8cad4.jpg,noPVweb,train,
305,284_web_03_jpg.rf.55a534c6317d2a00fbb49f754dce188d.jpg,PVweb,train,
306,2443_2373852_122nopv_jpg.rf.d93430227a40b4a3104444b804b23aff.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.39060726942724%2C8.533416920657118&heading=219.37051714225572&fov=120&pitch=2.874722701371908&radius=50&source=outdoor&return_error_code=true&size=1080x1080
307,352_web_02_jpg.rf.740e4b0206fed767c9119e7db79d58b1.jpg,PVweb,train,https://sika.scene7.com/is/image/sika/ch-ref-im-heuwinkel-allschwil-02-3x2:3-2?fit=crop%2C1&wid=960&hei=640&fmt=webp-alpha
308,190_gsv_00_jpg.rf.d3aa56112d8b6a1d2071f2d306a31a7a.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=46.8151155%2C9.2616405&heading=318.14&fov=29.5&pitch=25.47&return_error_code=true&size=640x640
309,187_web_01_jpg.rf.4486fb5904f4a1ea47c6e076c308a546.jpg,PVweb,train,https://www.bipv.ch/images/esempi/amministrativo/Neuer_Firmensitz/img2.jpg
310,362_web_03_jpg.rf.401aac351b358afa0cf7026443bc881f.jpg,PVweb,train,https://bamboocell.ch/wp-content/uploads/2018/05/m_20172-1.png
311,72_142501_326nopv_jpg.rf.861f16954e13a9a22ad72b76936ddc28.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.33806923860879%2C8.524798008999367&heading=269.3233245931393&fov=120&pitch=21.74713630352886&radius=50&source=outdoor&return_error_code=true&size=1080x1080
312,6449_302049479_324nopv_jpg.rf.f1612931aef1f4457e85d608ed8700da.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37947476082764%2C8.544240824920706&heading=272.21374741779437&fov=120&pitch=20.275617184807437&radius=50&source=outdoor&return_error_code=true&size=1080x1080
313,070_web_02_jpg.rf.05fa68b38002f06d51c903f1c12b4554.jpg,PVweb,train,https://www.schueco.com/resource/blob/74704/e7dcd10dc465a94cf1d4162ad2f91a92/2118a03-data.jpg
314,389_150972_177nopv_jpg.rf.0300f1d15b3dac68125889856017a2b8.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.40501599648292%2C8.535067629839398&heading=115.63910421663684&fov=120&pitch=3.0433997223367286&radius=50&source=outdoor&return_error_code=true&size=1080x1080
315,2423_2373772_119nopv_jpg.rf.5383207f988d9576ccab25619dc0b2c1.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.40578660877176%2C8.585055734339075&heading=248.12116623085072&fov=120&pitch=10.546356166101686&radius=50&source=outdoor&return_error_code=true&size=1080x1080
316,297_web_02_jpg.rf.bb1b91887fd5ffea98063ad2a338f1f9.jpg,PVweb,train,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRzVQi22PIPNfbw4l-BhbSYe-PJ-nqtsgb5XbJ_2WhiyrdTMB55
317,362_web_01_jpg.rf.43f803a8cb55900e7086aa4a0c1b292e.jpg,PVweb,train,https://live.staticflickr.com/4854/44695769260_c15cb8aabb_b.jpg
318,182_web_01_jpg.rf.360fea3f7e45aa24288a37912ad58915.jpg,PVweb,train,https://www.svenskttra.se/optimized/slideshow/siteassets/3-inspiration/1-byggnader/one-tonne-life/one-tonne-life.jpg
319,075_web_00_jpg.rf.fbb8226ac67add1883e9cfdcb26f5a21.jpg,PVweb,train,https://integratedpv.eurac.edu/sites/default/files/casi-studio/field_image/BIPV%20fa%C3%A7ade%20and%20roof%20system%20.JPG
320,400_web_03_jpg.rf.cca4d5be631d5eae6d07444024edaf01.jpg,PVweb,train,https://images.squarespace-cdn.com/content/v1/5e85a71f7eb03a366c4671dd/1634728311320-1CRBDJS3EC9BJS80Z2OD/DJI_0147+Copyright+UniMail+-+2021.jpg?format=750w
321,230_web_00_jpg.rf.ee1c3d95b0f0163b9834d650cb479c02.jpg,PVweb,train,https://www.solaragentur.ch/files/schweizer_solarpreis_2018_peb-mfh_avi_immobilien_baetterkinden1.jpg
322,4478_302020574_262nopv_jpg.rf.eb7ccd6ce5fed2ad944a81ac4de95983.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37243395867456%2C8.565578096934178&heading=322.4464256585199&fov=120&pitch=13.402110360466446&radius=50&source=outdoor&return_error_code=true&size=1080x1080
323,261_web_02_jpg.rf.b6c211fd675fcb5e9f0219e1cf504a9c.jpg,PVweb,train,https://archello.s3.eu-central-1.amazonaws.com/images/2013/08/02/20120820animonew2.1506689807.1158.jpg
324,305_148327_144nopv_jpg.rf.7663c4d41e3d70902e33e4d71d5c67bc.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37364430751339%2C8.52296648101891&heading=231.8189501606738&fov=120&pitch=37.34593451209428&radius=50&source=outdoor&return_error_code=true&size=1080x1080
325,234_145513_105nopv_jpg.rf.b7c33771c411876432e30b3407e5d73c.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.35783944311434%2C8.520242676258942&heading=185.03985949855388&fov=120&pitch=19.942571720432653&radius=50&source=outdoor&return_error_code=true&size=1080x1080
326,6055_302034124_288nopv_jpg.rf.b2ebe1bdae2ed4fabbe02e506842fbac.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.39021956922863%2C8.51016254446187&heading=15.078974991848057&fov=120&pitch=41.74089365829002&radius=50&source=outdoor&return_error_code=true&size=1080x1080
327,419_153011_210nopv_jpg.rf.92f57d4027a53fc3026828a93bab7a5e.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.38252540354186%2C8.544556881023164&heading=225.54043584809776&fov=120&pitch=20.2289502970401&radius=50&source=outdoor&return_error_code=true&size=1080x1080
328,174_web_00_jpg.rf.38e70c9d01135a28ba7641e6d7817af6.jpg,PVweb,train,https://www.researchgate.net/profile/Susana-Viana/publication/261912591/figure/fig1/AS:644297556762640@1530623916840/The-Solar-XXI-Building-and-the-PV-systems-installed-in-the-facade-and-in-the-car-park.png
329,66_jpg.rf.3138dd13c2d2841808d10a375e2a230d.jpg,noPVweb,train,
330,341_149243_162nopv_jpg.rf.8656b9c6a16d023b0265da15788995ca.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37395925684029%2C8.531529887963618&heading=203.396046334495&fov=120&pitch=30.925024272096557&radius=50&source=outdoor&return_error_code=true&size=1080x1080
331,268_web_01_jpg.rf.9bcd581072abb96493f6582d5bb7ef72.jpg,PVweb,train,https://solarchitecture.ch/wp-content/uploads/2022/06/46_building-site_ongoing-refurbishment-768x768.jpg
332,118_gsv_00_jpg.rf.2089938403c57f981458e1b416932838.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=52.2043433%2C5.3748784&heading=352.25&fov=61.4&pitch=10.96&return_error_code=true&size=640x640
333,207_web_01_jpg.rf.39eb363bf348e19e99b520d669101fa6.jpg,PVweb,train,https://solarchitecture.ch/wp-content/uploads/2020/10/north-west-facade_2-1000x750.jpg
334,8288_302064846_351nopv_jpg.rf.edbd1cce048267b57508c765f7e14b8a.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.41629135879455%2C8.526984237083429&heading=185.61022043353728&fov=120&pitch=-2.6890931045441886&radius=50&source=outdoor&return_error_code=true&size=1080x1080
335,4471_302020520_259nopv_jpg.rf.ec7d7981c6513d95cbaa94eb69bded10.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.33583140505863%2C8.51554665058285&heading=203.61265614301755&fov=120&pitch=2.4169991087967237&radius=50&source=outdoor&return_error_code=true&size=1080x1080
336,2375_2373611_111nopv_jpg.rf.e3b08a9e2683440a5d00b6e505c7a537.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37252702970097%2C8.524333391405172&heading=136.3550491696902&fov=120&pitch=40.202097817675416&radius=50&source=outdoor&return_error_code=true&size=1080x1080
337,23_141052_117nopv_jpg.rf.a2c9bf3feb4e3084df5fbded48536281.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.34635006976005%2C8.533091014925658&heading=116.65842213765904&fov=120&pitch=19.091421801276404&radius=50&source=outdoor&return_error_code=true&size=1080x1080
338,277_gsv_00_jpg.rf.3ec85b21ef09c24e5a25de15b14cd4c6.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=55.9439994%2C-3.1854661&heading=297.43&fov=34.1&pitch=22.3&return_error_code=true&size=640x640
339,69_jpg.rf.6da9825d60943cc04fb61a95d90a2aec.jpg,noPVweb,train,
340,75_jpg.rf.f9e6257d5e380802e530cf7a8bca0a6c.jpg,noPVweb,train,
341,2126_2365806_045nopv_jpg.rf.99e46d8b019a3f4cd063e8d3bef572ce.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.39392176131656%2C8.487773516905262&heading=353.53478139654567&fov=120&pitch=29.203236700029684&radius=50&source=outdoor&return_error_code=true&size=1080x1080
342,70_142417_325nopv_jpg.rf.bd295bf26532bae8ccce6da233bf69b0.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.33578880985417%2C8.524961871027575&heading=271.8527796357713&fov=120&pitch=24.455783153462466&radius=50&source=outdoor&return_error_code=true&size=1080x1080
343,177_gsv_00_jpg.rf.a49624b077792e1aad98ed19fbe4e4d4.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=41.4093129%2C2.1297848&heading=103.53&fov=34.5&pitch=14.24&return_error_code=true&size=640x640
344,346_web_01_jpg.rf.080f9f13383d6adefe75a26c6693660f.jpg,PVweb,train,
345,335_web_01_jpg.rf.2150eafe29e293b9225a34d6ced0ada3.jpg,PVweb,train,https://architectenweb.nl/media/illustrations/2024/01/d13352d4-6af9-408b-bd16-846449d62605_400.jpg
346,6287_302034842_311nopv_jpg.rf.1735bcd29082e80421454d903103b0a6.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.4242633386867%2C8.50422605386594&heading=319.4688276702731&fov=120&pitch=2.6079576244799436&radius=50&source=outdoor&return_error_code=true&size=1080x1080
347,103_gsv_00_jpg.rf.9e1c962890ac51f34544f5c0dd418536.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=45.9044513%2C11.0407238&heading=27.19&fov=51.0&pitch=6.62&return_error_code=true&size=640x640
348,017_gsv_00_jpg.rf.b56c5d8dfb3d470e72d5bc0b2782b698.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=48.0701859%2C16.3036314&heading=14.77&fov=26.0&pitch=14.82&return_error_code=true&size=640x640
349,6_jpg.rf.75cc5cde3d1e2ee58f973a6bb447598c.jpg,noPVweb,train,
350,8023_302064102_335nopv_jpg.rf.d5230314fad890a763073e9175a9aace.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.40651982928423%2C8.548124657849252&heading=254.13269425024174&fov=120&pitch=38.66424634191279&radius=50&source=outdoor&return_error_code=true&size=1080x1080
351,3_140127_182nopv_jpg.rf.88d0a6ab2332a07517dbb8baa64a3f3d.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.37393247659066%2C8.54410395675691&heading=0.7912489605036654&fov=120&pitch=53.723898508324034&radius=50&source=outdoor&return_error_code=true&size=1080x1080
352,130_jpg.rf.dfc284d5b7a9debb597cd8ee68df76c5.jpg,noPVweb,train,
353,291_web_02_jpg.rf.52c5875da10ac0aaeac294cf48b87d31.jpg,PVweb,train,https://kiefersander.de/wp-content/uploads/2022/12/header-Gronau-01.jpg
354,394_gsv_00_jpg.rf.9304880b4c51b87fd5670f0df558a5ce.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=-33.799808%2C150.9924845&heading=148.17&fov=85.5&pitch=25.04&return_error_code=true&size=640x640
355,153_gsv_00_jpg.rf.987389ceb6da2be91f708f3ae6528963.jpg,PVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=38.7698278%2C-9.1646811&heading=339.61&fov=73.9&pitch=25.12&return_error_code=true&size=640x640
356,136_web_03_jpg.rf.15364201032c39ed79031a38ffefa5e7.jpg,PVweb,train,https://bipvnederland.nl/wp-content/uploads/ninja-forms/3/BIPV-world-10-Integrated-LED-Willems-Logistics-van-Caem-transporten-scaled.jpg
357,173_144070_006nopv_jpg.rf.5294ec9add204b69b524bac6eccdb28d.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.35520685892629%2C8.532173629333732&heading=281.8487019258256&fov=120&pitch=29.868688555584956&radius=50&source=outdoor&return_error_code=true&size=1080x1080
358,104_jpg.rf.a23532e71ece948863e17f9e57aeee3e.jpg,noPVweb,train,
359,244_web_01_jpg.rf.01d1f1a7c8c1d184bb37e8465698d37b.jpg,PVweb,train,https://solarchitecture.ch/wp-content/uploads/2019/02/blog_copertina_solaris.jpg
360,16_jpg.rf.68da1e50e7f847c13f9870a3f610886d.jpg,noPVweb,train,
361,409_152653_194nopv_jpg.rf.cac47d98cb10169fa1e41fe8ddb08040.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.39008332375442%2C8.537905391510973&heading=49.13803928485639&fov=120&pitch=32.50543055080046&radius=50&source=outdoor&return_error_code=true&size=1080x1080
362,4340_302019977_236nopv_jpg.rf.4b94f99583cfe8eeccf166c7de49824d.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.3919804982026%2C8.483934855870684&heading=327.427219609369&fov=120&pitch=62.08474090469387&radius=50&source=outdoor&return_error_code=true&size=1080x1080
363,2149_2366920_054nopv_jpg.rf.606e99af73dedc8996d11616af8f6e1d.jpg,noPVgsv,train,https://maps.googleapis.com/maps/api/streetview?key=API_KEY_HERE&location=47.3680459915882%2C8.5368656586842&heading=30.63692117219989&fov=120&pitch=40.47932121717148&radius=50&source=outdoor&return_error_code=true&size=1080x1080
